Num.RBD,geometry,x,y,values
6015,POINT (254268.24498738963 5687522.799485672),254268.24498738963,5687522.799485672,-121334752.12802707
5999,POINT (245760.00043095576 5689310.001040476),245760.00043095576,5689310.001040476,-121481200.27945927
5981,POINT (235046.81399132556 5691801.861241047),235046.81399132556,5691801.861241047,-121664680.70138338
5975,POINT (237646.24108818045 5692966.916475804),237646.24108818045,5692966.916475804,-121614570.38285407
5919,POINT (238132.00037958234 5713522.000460743),238132.00037958234,5713522.000460743,-121540918.26568785
5896,POINT (238318.19981156127 5713968.860748523),238318.19981156127,5713968.860748523,-121536192.28051098
5850,POINT (235021.3239077938 5724851.880348625),235021.3239077938,5724851.880348625,-121560529.59703593
5852,POINT (231046.09486816032 5727045.108201102),231046.09486816032,5727045.108201102,-121624281.07532862
5838,POINT (233972.04138727015 5729392.954481043),233972.04138727015,5729392.954481043,-121564855.89979306
5371,POINT (239609.7025323144 5736471.150480135),239609.7025323144,5736471.150480135,-121442416.5082622
5373,POINT (235473.00079485693 5737657.000518766),235473.00079485693,5737657.000518766,-121512151.34927495
22349,POINT (229801.00084006658 5544147.0002380535),229801.00084006658,5544147.0002380535,-122235463.33367126
7009,POINT (224616.00075718737 5545042.0008789),224616.00075718737,5545042.0008789,-122326834.9286206
11591,POINT (222619.0000982628 5545157.000425585),222619.0000982628,5545157.000425585,-122362772.8870016
6986,POINT (222618.96301388985 5545157.128024851),222618.96301388985,5545157.128024851,-122362773.14110206
7086,POINT (224586.31587030186 5606860.837451534),224586.31587030186,5606860.837451534,-122125264.20076591
22353,POINT (226454.00049702707 5607746.001173114),226454.00049702707,5607746.001173114,-122088693.59799609
7069,POINT (219746.9477003945 5609542.19799056),219746.9477003945,5609542.19799056,-122203827.17199185
7088,POINT (225352.86116831313 5610333.888655791),225352.86116831313,5610333.888655791,-122100156.74180374
7081,POINT (228878.04948909755 5610903.076766278),228878.04948909755,5610903.076766278,-122034734.84410584
16844,POINT (222620.54200660647 5611755.857930502),222620.54200660647,5611755.857930502,-122144806.54411562
22240,POINT (211149.93706962542 5552237.753571405),211149.93706962542,5552237.753571405,-122547794.71219654
7006,POINT (211346.60081618687 5552506.217715336),211346.60081618687,5552506.217715336,-122543333.07165225
6989,POINT (211211.09673191985 5553108.772366579),211211.09673191985,5553108.772366579,-122543795.99558847
22337,POINT (211204.83527610218 5553236.526859639),211204.83527610218,5553236.526859639,-122543486.14066201
6996,POINT (214824.80246894475 5555782.939560985),214824.80246894475,5555782.939560985,-122469331.29200645
22228,POINT (212293.0004005116 5556197.000589039),212293.0004005116,5556197.000589039,-122513922.10546832
7112,POINT (208024.00013527065 5597977.000579016),208024.00013527065,5597977.000579016,-122453230.70938498
7079,POINT (211835.0435816053 5599451.938055534),211835.0435816053,5599451.938055534,-122379584.89964887
22221,POINT (207926.00070491823 5600173.001149111),207926.00070491823,5600173.001149111,-122447767.90085633
7051,POINT (207379.9923305799 5602458.9135679845),207379.9923305799,5602458.9135679845,-122450093.96563476
6956,POINT (194791.26886050828 5576466.004965126),194791.26886050828,5576466.004965126,-122763709.13670886
22145,POINT (201303.00023491454 5580683.000157959),201303.00023491454,5580683.000157959,-122631869.72741297
6941,POINT (201858.8209469684 5585517.9068365805),201858.8209469684,5585517.9068365805,-122605775.87302783
22257,POINT (195522.00050562393 5585762.000214284),195522.00050562393,5585762.000214284,-122719498.62026007
6955,POINT (205383.835349663 5586614.80624485),205383.835349663,5586614.80624485,-122538423.0891886
6945,POINT (199637.88388639956 5591694.796595362),199637.88388639956,5591694.796595362,-122625419.56537122
7074,POINT (200997.21157379018 5598322.075415006),200997.21157379018,5598322.075415006,-122578919.85131986
7065,POINT (198958.94544361223 5602619.854845773),198958.94544361223,5602619.854845773,-122601463.94888972
7125,POINT (204871.00079951988 5612773.000514233),204871.00079951988,5612773.000514233,-122461375.04956917
7064,POINT (204811.16349505913 5612966.143195496),204811.16349505913,5612966.143195496,-122461817.34685123
40226,POINT (214768.10797425493 5604963.875777532),214768.10797425493,5604963.875777532,-122308583.30794388
40102,POINT (214666.5821254357 5605963.876073791),214666.5821254357,5605963.876073791,-122307141.24158928
20339,POINT (214087.66985318682 5606104.86865779),214087.66985318682,5606104.86865779,-122317121.76898572
22549,POINT (213163.04389267816 5606344.005672735),213163.04389267816,5606344.005672735,-122333015.55572273
7059,POINT (213437.0636819231 5606358.009988235),213437.0636819231,5606358.009988235,-122328027.43338716
7109,POINT (206703.00031541515 5606202.0006991755),206703.00031541515,5606202.0006991755,-122449982.94273531
887457,POINT (213847.01759056968 5606581.858229357),213847.01759056968,5606581.858229357,-122319900.32059008
887065,POINT (213846.57927643356 5606582.319975174),213846.57927643356,5606582.319975174,-122319906.71385984
22527,POINT (213806.58720043756 5606671.626328446),213806.58720043756,5606671.626328446,-122320335.54152198
7050,POINT (214183.19964591245 5606713.14722653),214183.19964591245,5606713.14722653,-122313407.10453999
7062,POINT (223311.79627008084 5612063.883474846),223311.79627008084,5612063.883474846,-122131342.39352402
7083,POINT (226907.21208608313 5614656.02870234),226907.21208608313,5614656.02870234,-122058115.61247861
7057,POINT (224030.1542124017 5614853.890736747),224030.1542124017,5614853.890736747,-122109331.38369101
7073,POINT (230714.3058444523 5618040.180177889),230714.3058444523,5618040.180177889,-121978555.3386055
22741,POINT (220437.2998046432 5623846.247681102),220437.2998046432,5623846.247681102,-122144842.76949647
7095,POINT (217689.30500508734 5623837.202624303),217689.30500508734,5623837.202624303,-122194335.18853126
6126,POINT (228632.21266228636 5624259.732620058),228632.21266228636,5624259.732620058,-121995973.56181858
6092,POINT (228582.91580654454 5624391.791417989),228582.91580654454,5624391.791417989,-121996434.59492132
6115,POINT (228654.81432502577 5624443.880112726),228654.81432502577,5624443.880112726,-121994971.87644719
6119,POINT (227902.74169764854 5624678.965857403),227902.74169764854,5624678.965857403,-122007752.58025987
7102,POINT (213976.00020145986 5606723.000914682),213976.00020145986,5606723.000914682,-122317111.83511925
16843,POINT (214555.24932439573 5606776.077431406),214555.24932439573,5606776.077431406,-122306490.87040846
7049,POINT (214545.4343410568 5606971.28450864),214545.4343410568,5606971.28450864,-122306028.98116545
22531,POINT (213062.0008039929 5607344.000721555),213062.0008039929,5607344.000721555,-122331561.56261359
22483,POINT (213028.0007615097 5607347.000387054),213028.0007615097,5607347.000387054,-122332164.879398
7063,POINT (210911.19524846593 5610499.052411757),210911.19524846593,5610499.052411757,-122359998.26173197
7124,POINT (215496.0003423039 5613953.000496419),215496.0003423039,5613953.000496419,-122266064.81988767
7058,POINT (215175.20853675972 5618764.832215863),215175.20853675972,5618764.832215863,-122256132.21326813
6315,POINT (209901.97428636963 5626545.027667101),209901.97428636963,5626545.027667101,-122325618.7949208
6135,POINT (215787.00047287834 5630035.00033035),215787.00047287834,5630035.00033035,-122208384.00986208
7123,POINT (240637.6665030755 5614990.010259543),240637.6665030755,5614990.010259543,-121809486.39609733
22452,POINT (242169.00030251537 5615359.000150576),242169.00030251537,5615359.000150576,-121780688.34023094
7108,POINT (241633.99999261482 5615971.000924225),241633.99999261482,5615971.000924225,-121788374.44890822
22514,POINT (240537.404068436 5615989.871593822),240537.404068436,5615989.871593822,-121808086.95901878
7122,POINT (240537.00062545785 5615990.000289171),240537.00062545785,5615990.000289171,-121808093.82065669
7118,POINT (238865.00031544708 5618992.000435106),238865.00031544708,5618992.000435106,-121828602.54842314
7111,POINT (236740.00034366664 5621950.000766084),236740.00034366664,5621950.000766084,-121857394.1594066
6140,POINT (238208.00001363576 5640898.001112812),238208.00001363576,5640898.001112812,-121770244.98237057
6093,POINT (233291.8316195279 5642224.057788393),233291.8316195279,5642224.057788393,-121854339.27518809
6063,POINT (242383.1448009975 5644211.046245563),242383.1448009975,5644211.046245563,-121684641.15971075
6143,POINT (218026.00079569867 5624627.000217769),218026.00079569867,5624627.000217769,-122185704.960031
7077,POINT (230990.84080276504 5627748.184948734),230990.84080276504,5627748.184948734,-121942260.83907269
20260,POINT (223754.0373986563 5628558.702222849),223754.0373986563,5628558.702222849,-122069868.95703578
6127,POINT (227959.0008241076 5629458.000556496),227959.0008241076,5629458.000556496,-121991305.05837846
6157,POINT (224252.00035450805 5629345.000646439),224252.00035450805,5629345.000646439,-122058364.3961756
7076,POINT (231751.98750594218 5630352.807716098),231751.98750594218,5630352.807716098,-121920175.05737078
11501,POINT (224840.0002836847 5630839.000232669),224840.0002836847,5630839.000232669,-122042953.00328107
6154,POINT (221753.00025157072 5630969.0006914465),221753.00025157072,5630969.0006914465,-122098055.53802481
6142,POINT (218274.0006380346 5634200.000577458),218274.0006380346,5634200.000577458,-122150126.70623338
11526,POINT (220994.00081167248 5634518.000746592),220994.00081167248,5634518.000746592,-122100200.12515037
6137,POINT (219392.0008234625 5637011.00040558),219392.0008234625,5637011.00040558,-122120911.04589477
20227,POINT (223190.0003867001 5637318.0010229675),223190.0003867001,5637318.0010229675,-122051663.89986446
6138,POINT (223173.99996490031 5638441.001012418),223173.99996490031,5638441.001012418,-122048319.79397072
6139,POINT (222928.0006611214 5639056.0009295475),222928.0006611214,5639056.0009295475,-122050751.28609979
6107,POINT (228925.19456397393 5640835.200242589),228925.19456397393,5640835.200242589,-121937257.49452506
6155,POINT (228636.00048292812 5642716.0001449855),228636.00048292812,5642716.0001449855,-121936398.94824553
20041,POINT (221068.000751457 5642991.000240105),221068.000751457,5642991.000240105,-122071433.20838238
884054,POINT (221842.6683018742 5643462.199529257),221842.6683018742,5643462.199529257,-122055998.32750815
20263,POINT (223418.78363881906 5644143.7664473625),223418.78363881906,5644143.7664473625,-122025494.29033981
887913,POINT (222898.75885940832 5644307.206827868),222898.75885940832,5644307.206827868,-122034303.89206195
6160,POINT (212555.0002523178 5636362.000984169),212555.0002523178,5636362.000984169,-122245871.63881409
6144,POINT (210944.0008482432 5638179.000246333),210944.0008482432,5638179.000246333,-122268888.75462078
6108,POINT (214683.02150780894 5638820.207691742),214683.02150780894,5638820.207691742,-122199638.49888013
6347,POINT (205182.00030541013 5638587.000150163),205182.00030541013,5638587.000150163,-122371039.15341973
20179,POINT (205925.83428600815 5641919.01766706),205925.83428600815,5641919.01766706,-122346781.04934622
19904,POINT (205724.00001935347 5643919.000127532),205724.00001935347,5643919.000127532,-122343863.59640905
6303,POINT (206743.04857818357 5644762.860198485),206743.04857818357,5644762.860198485,-122322818.82176101
6337,POINT (206289.0003091682 5644896.000638045),206289.0003091682,5644896.000638045,-122330531.31806076
6117,POINT (214738.0007272428 5646970.000402297),214738.0007272428,5646970.000402297,-122172164.99959406
6129,POINT (211306.0000759741 5652374.000503918),211306.0000759741,5652374.000503918,-122216165.36240321
40203,POINT (169861.03644512448 5556322.658327848),169861.03644512448,5556322.658327848,-123283114.21242657
31020,POINT (170274.3394684191 5556702.870813714),170274.3394684191,5556702.870813714,-123274327.71788727
6990,POINT (169642.90404281445 5556901.112721075),169642.90404281445,5556901.112721075,-123285094.59010684
7231,POINT (169497.59247607674 5556906.726919185),169497.59247607674,5556906.726919185,-123287708.68840042
7202,POINT (170118.64100059227 5557026.65535664),170118.64100059227,5557026.65535664,-123276045.48660637
7203,POINT (169814.33792471862 5557171.694382956),169814.33792471862,5557171.694382956,-123281065.32860944
7200,POINT (170257.57684619294 5557310.238906805),170257.57684619294,5557310.238906805,-123272561.1201016
22762,POINT (169760.19780267973 5557322.81732939),169760.19780267973,5557322.81732939,-123281531.10343474
22313,POINT (170514.24559206655 5557366.305202771),170514.24559206655,5557366.305202771,-123267718.95671494
22318,POINT (169996.84046797606 5557541.1539481515),169996.84046797606,5557541.1539481515,-123276498.66708651
7214,POINT (180241.2698042803 5557752.846538844),180241.2698042803,5557752.846538844,-123090114.65434128
22591,POINT (179329.01210332324 5558388.172578915),179329.01210332324,5558388.172578915,-123104498.93065175
22317,POINT (179390.00021492434 5558425.001152459),179390.00021492434,5558425.001152459,-123103268.82066502
22268,POINT (176541.00047329528 5567287.000186937),176541.00047329528,5567287.000186937,-123124860.41928494
6942,POINT (175702.1233902318 5567295.853923423),175702.1233902318,5567295.853923423,-123140015.53302722
6953,POINT (183402.75678191555 5568561.032485563),183402.75678191555,5568561.032485563,-122996338.4138018
22245,POINT (183389.00015292387 5570770.000814575),183389.00015292387,5570770.000814575,-122989144.43632412
22097,POINT (174856.00035219733 5573539.000964412),174856.00035219733,5573539.000964412,-123134174.64560951
6932,POINT (174519.28826377832 5579910.221928873),174519.28826377832,5579910.221928873,-123118696.4090059
6964,POINT (176129.00019264896 5579998.000508719),176129.00019264896,5579998.000508719,-123089309.247562
22749,POINT (170639.00072318158 5565537.001167516),170639.00072318158,5565537.001167516,-123237638.79409203
7205,POINT (172593.89285965567 5565945.194565702),172593.89285965567,5565945.194565702,-123200863.27714391
7234,POINT (172715.0006382604 5566187.000616296),172715.0006382604,5566187.000616296,-123197849.57408008
